id,grade,grade_suffix,coating,finish,surface_type,surface_protection,form,thickness_min,thickness_max,width_min,width_max,length_min,height_min,height_max,weight_min,weight_max,inner_diameter_min,inner_diameter_max,outer_diameter_min,outer_diameter_max,yield_strength_min,yield_strength_max,tensile_strength_min,tensile_strength_max,Grade/Material,UNS_No,Steel_No,Standards,Carbon (C),Manganese (Mn),Silicon (Si),Sulfur (S),Phosphorus (P),Chromium (Cr),Nickel (Ni),Molybdenum (Mo),Vanadium (V),Tungsten (W),Cobalt (Co),Copper (Cu),Aluminum (Al),Titanium (Ti),Niobium (Nb),Boron (B),Nitrogen (N),Tensile strength (Rm),Yield strength (Re or Rp0.2),Elongation (A%),Reduction of area (Z%),"Hardness (HB, HV, HRC)",Impact toughness (Charpy V-notch),Fatigue limit,Creep resistance,Source_Pages,Application,Category,Nb + V + Ti (Others),Coating,length_max,Tensile strength (Rm)_min,Tensile strength (Rm)_max,tensile_mid,Yield strength (Re or Rp0.2)_min,Yield strength (Re or Rp0.2)_max,yield_mid,Elongation (A%)_min,Elongation (A%)_max,elongation_mid,Reduction of area (Z%)_min,Reduction of area (Z%)_max,reduction_mid,"Hardness (HB, HV, HRC)_min","Hardness (HB, HV, HRC)_max",hardness_mid
724a7dd7-d80d-4320-86c7-b8a879bb619d,S600MC,,,Oiled,,,Coils,5.0,5.0,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S600MC,,,EN 10149-2:2013,≤0.12,≤1.90,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,650-820 MPa,≥600 MPa,≥13%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,650.0,820.0,735.0,600.0,600.0,600.0,13.0,13.0,13.0,,,,,,
4547058c-19a5-459c-96e7-5c4cfa7f2568,S355J2+N,,,,,,Plates,15.0,15.0,2500.0,2500.0,6000.0,6000.0,,24000.0,24000.0,,,,,,,,,S355J2+N,,,EN 10025-2:2019,≤0.20,≤1.60,≤0.55,≤0.030,≤0.030,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,27J at -20°C,,,Standard Specifications,Normalized structural steel,Structural Steel,,,,470.0,630.0,550.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
12779ba3-969c-48dc-97d8-33e72279f695,S235,,,,,,Plates,15.0,15.0,1500.0,1500.0,3000.0,3000.0,,24000.0,24000.0,,,,,,,,,S235,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
4ed0a63d-81fe-441f-b87a-cd4e6db65bb7,S355,,,,,,Plates,15.0,15.0,1500.0,1500.0,3000.0,3000.0,,24000.0,24000.0,,,,,,,,,S355,,,EN 10025-2:2019,≤0.24,≤1.60,≤0.55,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,,470.0,630.0,550.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
4d565122-229a-4541-8a53-3b18169c3635,S355MC,,,,,Oiled (O),Coils,2.0,2.05,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
2d3e3b00-62f8-48fd-a80d-d15a299ed045,S420,,,Oiled,,,,,,,,,,,,,610.0,610.0,,,,,,,S420,,,EN 10025-3:2019,≤0.20,1.00-1.70,≤0.50,≤0.025,≤0.030,≤0.30,≤0.50,≤0.10,,,,,,,,,,520-680 MPa,≥420 MPa,≥19%,,,,,,Standard Specifications,High strength structural steel,High Strength Steel,,,,520.0,680.0,600.0,420.0,420.0,420.0,19.0,19.0,19.0,,,,,,
61aca849-8359-4b40-b321-176160c241a7,S460,,,Oiled,,,,,,,,,,,,,610.0,610.0,,,,,,,S460,,,EN 10025-3:2019,≤0.20,1.00-1.70,≤0.50,≤0.025,≤0.030,≤0.30,≤0.50,≤0.10,,,,,,,,,,540-720 MPa,≥460 MPa,≥17%,,,,,,Standard Specifications,High strength structural steel,High Strength Steel,,,,540.0,720.0,630.0,460.0,460.0,460.0,17.0,17.0,17.0,,,,,,
02647f9b-5108-4955-938f-e6b003b62690,,,,,,,Coils,,,,1520.0,,,,,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613608a5-2b5d-4cca-8527-5639ab76949c,,,,,,,Round Bars,,,,,,,,,,,,,,,,470.0,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858b4d2a-590d-4d36-b89c-adb0cb039d22,S500MC,,,,Non-specified,Oiled (O),Strips,5.89,6.11,610.0,610.0,,,,5000.0,25000.0,,,,,,,,,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,,550.0,700.0,625.0,500.0,500.0,500.0,14.0,14.0,14.0,,,,,,
2624655e-ea07-468a-8da8-2e39c9d1e7f0,S700MC,,,Oiled,,,Coils,2.5,2.5,610.0,1520.0,,,,,25000.0,,,,,,,640.0,965.0,S700MC,,,EN 10149-2:2013,≤0.12,≤2.10,≤0.60,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,750-950 MPa,≥700 MPa,≥12%,,,,,,Standard Specifications,"Cold forming, automotive, high strength applications",Microalloyed Steel,≤0.22,,,750.0,950.0,850.0,700.0,700.0,700.0,12.0,12.0,12.0,,,,,,
b9dc4688-75e2-45ed-82ed-c33ca308f94e,S355J2C,,,+N,,,Coils,8.0,8.0,1400.0,1500.0,,,,150000.0,,,,,,,,,,S355J2C,,,EN 10025-2:2019,≤0.20,≤1.60,≤0.55,≤0.025,≤0.025,,,,,,,,,,,,,470-630 MPa,≥355 MPa,≥22%,,,27J at -20°C,,,Standard Specifications,Structural steel with improved impact properties,Structural Steel,,,,470.0,630.0,550.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
9a26d7df-1335-45d4-97cd-6d7459fb2674,S355J2C,,,+N,,,Coils,8.0,8.0,1500.0,1600.0,,,,90000.0,,,,,,,,,,S355J2C,,,EN 10025-2:2019,≤0.20,≤1.60,≤0.55,≤0.025,≤0.025,,,,,,,,,,,,,470-630 MPa,≥355 MPa,≥22%,,,27J at -20°C,,,Standard Specifications,Structural steel with improved impact properties,Structural Steel,,,,470.0,630.0,550.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
ee5c62d7-b0f9-4818-8698-425ffdcdb11a,S600MC,,,Hot Rolled,,Oiled (O),Coils,2.8,2.8,600.0,1520.0,,,,15000.0,25000.0,,,,,,,,,S600MC,,,EN 10149-2:2013,≤0.12,≤1.90,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,650-820 MPa,≥600 MPa,≥13%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,650.0,820.0,735.0,600.0,600.0,600.0,13.0,13.0,13.0,,,,,,
e51114ac-ff3c-4823-be87-e25e9085096a,,,,Hot Rolled,,,,2.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7be2d720-52c2-4f8a-a82a-2b90f535ad40,DX51D,,AS050,Aluminized (+AS/+AL),,,Coils,1.5,1.5,1000.0,1000.0,,,,,24000.0,,,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
0d3f1ae0-f78c-47d3-9df6-b749e36304a2,CR460LA,,GI60/60,Hot-dip Galvanized (+Z/+GI),,,Coils,1.4,1.4,1065.0,1065.0,,,,15000.0,20000.0,,,,,,,,,CR460LA,,,Automotive specification,≤0.12,0.80-1.80,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,0.015-0.070,≤0.15,≤0.09,,,520-670 MPa,≥460 MPa,≥21%,,,,,,Standard Specifications,Cold rolled high strength low alloy,HSLA Steel,,,,520.0,670.0,595.0,460.0,460.0,460.0,21.0,21.0,21.0,,,,,,
c7dbd2da-a758-44ba-9e16-ee10ec99f631,DX51D,,AS120,Aluminized (+AS/+AL),Conventional surface (A),Chemically passivated and oiled (CO),Coils,2.0,2.0,1500.0,,,,,,,,,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
24889764-ab00-4c8e-ae3e-5945601bbafb,DC01,,,Cold Rolled,,Lightly Oiled (L),Coils,4.0,4.06,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
8da7061a-5e02-49b0-a888-fb3461b8a8c5,S235,,,Hot Rolled,,,Plates,15.0,15.0,1500.0,1500.0,3000.0,3000.0,,,24000.0,,,,,,,,,S235,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
3890f753-a284-4da4-9723-c0a697c8a403,DX51D,,AZ150,Aluzinc (+AZ),,,Coils,1.0,1.0,1404.0,1404.0,,,,24000.0,24000.0,,,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
41a4f5a5-728a-4965-b483-6e265eebf93a,DD11,,,Hot Rolled,,Pickled and Oiled,Coils,4.2,4.2,1842.0,1845.0,,,,,21000.0,,,,,,,,,DD11,,,EN 10111:2008,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤380 MPa,≥28%,,,,,,Standard Specifications,General cold forming,Cold Rolled Steel,,,,270.0,410.0,340.0,380.0,380.0,380.0,28.0,28.0,28.0,,,,,,
b30cef8b-4065-4272-89b5-57b1fd91c50d,S500MC,,,Hot Rolled,,,Coils,5.0,5.0,1250.0,1520.0,,,,15000.0,25000.0,610.0,,,,,,,,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,,550.0,700.0,625.0,500.0,500.0,500.0,14.0,14.0,14.0,,,,,,
8b1f5085-e3de-45f9-9ba1-aa6bb450722e,CR420LA,,GI60/60,Hot-dip Galvanized (+Z/+GI),,,Coils,1.4,1.4,1065.0,1065.0,,,,15000.0,20000.0,,,,,,,,,CR420LA,,,Automotive specification,≤0.12,0.70-1.60,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,0.015-0.070,≤0.15,≤0.09,,,480-620 MPa,≥420 MPa,≥21%,,,,,,Standard Specifications,Cold rolled high strength low alloy,HSLA Steel,,,,480.0,620.0,550.0,420.0,420.0,420.0,21.0,21.0,21.0,,,,,,
4da333cf-6f2a-4b64-9212-2be665c5e1e3,S550GD,,ZM310,Hot-dip zinc magnesium (+ZM),"Minimized spangle, improved surface (MA)",Chemically passivated (C),Coils,3.5,3.5,,,,,,,,,,,,,,,,S550GD,,,EN 10346:2015,≤0.25,≤1.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,600-760 MPa,≥550 MPa,≤12%,,,,,,Standard Specifications,High strength galvanized steel,Galvanized Steel,,Hot-dip galvanized,,600.0,760.0,680.0,550.0,550.0,550.0,12.0,12.0,12.0,,,,,,
e0bfc6b2-19de-475e-ba88-6d6081204ed9,DC01,,ZV25/25,JVD Galvanized (+ZV),,,Coils,0.8,0.8,1250.0,1250.0,,,,,,,,,,,,,,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
e67e6b48-e699-4e55-9640-ff061375d513,DC01,,ZE25/25,Electro-Galvanized (+ZE),,,Coils,0.8,0.8,1250.0,1250.0,,,,,,,,,,,,,,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
2c0d57e5-e106-4874-b3fc-2204172df725,DC01,,,Cold Rolled (+CR),,Oiled (O),Coils,3.94,4.06,,1520.0,,,,,10000.0,610.0,610.0,,,,,,,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
e14a46c3-b349-4441-b09f-8088e5663262,S500MC,,,,,,Coils,1.5,1.5,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,,550.0,700.0,625.0,500.0,500.0,500.0,14.0,14.0,14.0,,,,,,
87daa9e0-9c54-4c2e-8a7e-f3765fb00184,S550GD,,Z275,Hot-dip Galvanized (+Z),"Minimized spangle, improved surface (MA)",Chemically passivated (C),Coils,3.5,3.5,,,,,,,,,,,,,,,,S550GD,,,EN 10346:2015,≤0.25,≤1.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,600-760 MPa,≥550 MPa,≤12%,,,,,,Standard Specifications,High strength galvanized steel,Galvanized Steel,,Hot-dip galvanized,,600.0,760.0,680.0,550.0,550.0,550.0,12.0,12.0,12.0,,,,,,
b07bd542-9662-4390-9fc7-219914cd3cc7,DD11,,,Stained,Oiled (O),,Coils,3.5,3.65,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,DD11,,,EN 10111:2008,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤380 MPa,≥28%,,,,,,Standard Specifications,General cold forming,Cold Rolled Steel,,,,270.0,410.0,340.0,380.0,380.0,380.0,28.0,28.0,28.0,,,,,,
63078462-b3a8-463c-8c44-301ec9d0d024,DX51D,,Z275,Hot-dip Galvanized (+Z/+GI),,,Coils,3.0,3.0,,1520.0,,,,20000.0,25000.0,610.0,610.0,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
842bed3a-ff53-487d-8619-71438456c9a8,S235JR,,,Oiled,,,,,,610.0,610.0,,,,,25000.0,,,,,235.0,,340.0,420.0,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
7751590f-f067-46b8-9ae1-db7846fedbaf,S235JR,,,Oiled,,,,,,610.0,610.0,,,,,,,,,,,,,,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
3db44a0a-145e-4ef9-a303-c499bc03bfb8,,,,,,,Coils,,,,1520.0,,,,,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4867919e-2a2f-4f11-83b4-aa51c4684475,S235JR,,,Oiled,,,Coils,2.85,3.0,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
7916fb45-89ef-445c-93f7-21a464eb870c,S355MC,,,Hot Rolled,,,Plates,8.0,8.0,1500.0,1500.0,3000.0,3000.0,,24000.0,48000.0,,,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
7aff99bf-c340-40b0-b54a-c7e97394c99d,S460MC,,,,,Pickled and Oiled,Coils,2.65,2.85,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S460MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,520-670 MPa,≥460 MPa,≥17%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,520.0,670.0,595.0,460.0,460.0,460.0,17.0,17.0,17.0,,,,,,
590fd451-ad87-4ead-8d51-41edc690b327,DD11,,,Stained,,Oiled (O),Slit Coils,1.7,2.0,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,DD11,,,EN 10111:2008,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤380 MPa,≥28%,,,,,,Standard Specifications,General cold forming,Cold Rolled Steel,,,,270.0,410.0,340.0,380.0,380.0,380.0,28.0,28.0,28.0,,,,,,
16d83724-2489-4924-bd4a-f8ff2a0903d7,S355,,,Stained,,Oiled (O),Coils,,,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S355,,,EN 10025-2:2019,≤0.24,≤1.60,≤0.55,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,,470.0,630.0,550.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
dc0d96eb-b036-4418-bc38-4cfde5d5bbe5,S420MC,,,Oiled,,,Coils,,,610.0,610.0,,,,,,,,,,,,,,S420MC,,,EN 10149-2:2013,≤0.12,≤1.60,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,480-620 MPa,≥420 MPa,≥19%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,480.0,620.0,550.0,420.0,420.0,420.0,19.0,19.0,19.0,,,,,,
76d3f8c4-f84c-4ec8-8ed7-5ae3e856f408,,,,,,,Coils,4.45,4.55,,1520.0,,,,,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b78ef921-0ff1-4e4b-aa5d-fe99d9e3de91,S235JR,,,Oiled,,,Coils,,,98.0,98.0,,,,,25000.0,,,,,,,,,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
b954d3d2-f2d8-4b11-955e-31c7839517f5,S355MC,,,Oiled,,,Coils,,,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
6d0a3267-d32e-40c4-a689-b350ea715f1c,S355MC,,,Oiled,,,Strips,12.0,25.0,,,,,,,,610.0,610.0,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
7e5252f4-8c56-4166-b5f2-535591d81505,,,,,,,Coils,5.0,5.0,,1520.0,,,,,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
078f6ae4-4cf2-4c74-b810-157537c3a8b9,DX51D,,AS050,,,,Coils,0.7,0.8,940.0,1050.0,,,,10000.0,20000.0,,,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
e2cf8e2c-68d4-4334-9b7d-cc11fa0213dd,S355JR,,,,,,Plates,50.0,60.0,1500.0,8000.0,,,,,,,,,,355.0,,430.0,630.0,S355JR,,,EN 10025-2:2019,≤0.24,≤1.60,≤0.55,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,,470.0,630.0,550.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
f19fd194-e55d-47b4-be13-fe00f147ebfb,S355MC,,,,,,Plates,50.0,60.0,1500.0,8000.0,,,,,,,,,,355.0,,430.0,630.0,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
86947c4f-30f3-44b2-bf27-b38f774d454a,S420MC,,,,,,Plates,50.0,60.0,1500.0,8000.0,,,,,,,,,,355.0,,430.0,630.0,S420MC,,,EN 10149-2:2013,≤0.12,≤1.60,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,480-620 MPa,≥420 MPa,≥19%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,480.0,620.0,550.0,420.0,420.0,420.0,19.0,19.0,19.0,,,,,,
b2bc544a-219d-4899-9fa4-191e3f475649,S700MC,,,Hot Rolled,,Oiled (O),Coils,4.0,4.0,600.0,1520.0,,,,10000.0,25000.0,610.0,610.0,,,,,,,S700MC,,,EN 10149-2:2013,≤0.12,≤2.10,≤0.60,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,750-950 MPa,≥700 MPa,≥12%,,,,,,Standard Specifications,"Cold forming, automotive, high strength applications",Microalloyed Steel,≤0.22,,,750.0,950.0,850.0,700.0,700.0,700.0,12.0,12.0,12.0,,,,,,
ba15db82-482e-4674-96a0-51234d6b82b2,22MNB5,,AS23/23,Aluminized (+AS/+AL),,,Coils,1.0,1.0,1406.0,1406.0,,,,,,,,,,,,,,22MNB5,,,EN 10083-3:2006,0.19-0.25,1.10-1.40,0.15-0.35,≤0.010,≤0.025,0.14-0.26,,,,,,,0.020-0.060,0.020-0.050,,0.0008-0.0050,,1400-1650 MPa,≥1000 MPa,≥5%,,40-47 HRC,,,,Standard Specifications,Press hardening steel for automotive,Press Hardening Steel,,,,1400.0,1650.0,1525.0,1000.0,1000.0,1000.0,5.0,5.0,5.0,,,,40.0,47.0,43.5
1de03ffd-cfca-42e0-bd89-21e62f0e0aac,,,,,,,Sheets,0.3,3.0,,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aad5ef88-18cc-4492-9506-09871a1b5245,S355MC,,,,,,Coils,7.8,8.1,1270.0,,,,,,,,,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
0cf70763-c18a-4c9b-b5d9-f4cbb127190b,S500MC,,,,,,Coils,8.0,8.0,,,,,,,,,,,,,,,,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,,550.0,700.0,625.0,500.0,500.0,500.0,14.0,14.0,14.0,,,,,,
